Longitude,Latitude,Fix_Type,UTC_Time,SF_1,SF_2,SF_3,SF_4
-111.97462660000,33.06840680000,"2","172127","0",VERT,QUAD,"26"
-111.97462740000,33.06840690000,"2","172127","0",VERT,QUAD,"27"
-111.97462820000,33.06840700000,"2","172127","0",VERT,QUAD,"26"
-111.97462900000,33.06840710000,"2","172127","0",VERT,QUAD,"26"
-111.97462980000,33.06840720000,"2","172127","0",VERT,QUAD,"26"
-111.97463060000,33.06840730000,"2","172127","0",VERT,QUAD,"26"
-111.97463140000,33.06840740000,"2","172127","0",VERT,QUAD,"26"
-111.97463220000,33.06840750000,"2","172127","0",VERT,QUAD,"26"
-111.97463300000,33.06840760000,"2","172127","0",VERT,QUAD,"25"
-111.97463380000,33.06840770000,"2","172127","0",VERT,QUAD,"25"
-111.97463460000,33.06840780000,"2","172127","0",VERT,QUAD,"25"
-111.97463540000,33.06840790000,"2","172127","0",VERT,QUAD,"25"
-111.97463720000,33.06840840000,"2","172128","0",VERT,QUAD,"25"
-111.97463780000,33.06840850000,"2","172128","0",VERT,QUAD,"25"
-111.97463840000,33.06840860000,"2","172128","0",VERT,QUAD,"25"
-111.97463900000,33.06840870000,"2","172128","0",VERT,QUAD,"25"
-111.97463960000,33.06840880000,"2","172128","0",VERT,QUAD,"24"
-111.97464020000,33.06840890000,"2","172128","0",VERT,QUAD,"24"
-111.97464080000,33.06840900000,"2","172128","0",VERT,QUAD,"25"
-111.97464140000,33.06840910000,"2","172128","0",VERT,QUAD,"25"
-111.97464200000,33.06840920000,"2","172128","0",VERT,QUAD,"24"
-111.97464260000,33.06840930000,"2","172128","0",VERT,QUAD,"24"
-111.97464320000,33.06840940000,"2","172128","0",VERT,QUAD,"24"
-111.97464380000,33.06840950000,"2","172128","0",VERT,QUAD,"24"
-111.97464440000,33.06840960000,"2","172128","0",VERT,QUAD,"23"
-111.97464500000,33.06840970000,"2","172128","0",VERT,QUAD,"23"
-111.97464570000,33.06840990000,"2","172129","0",VERT,QUAD,"22"
-111.97464640000,33.06840980000,"2","172129","0",VERT,QUAD,"22"
-111.97464710000,33.06840970000,"2","172129","0",VERT,QUAD,"22"
-111.97464780000,33.06840960000,"2","172129","0",VERT,QUAD,"23"
-111.97464850000,33.06840950000,"2","172129","0",VERT,QUAD,"22"
-111.97464920000,33.06840940000,"2","172129","0",VERT,QUAD,"22"
-111.97464990000,33.06840930000,"2","172129","0",VERT,QUAD,"22"
-111.97465060000,33.06840920000,"2","172129","0",VERT,QUAD,"22"
-111.97465130000,33.06840910000,"2","172129","0",VERT,QUAD,"22"
-111.97465200000,33.06840900000,"2","172129","0",VERT,QUAD,"22"
-111.97465270000,33.06840890000,"2","172129","0",VERT,QUAD,"21"
-111.97465340000,33.06840880000,"2","172129","0",VERT,QUAD,"21"
-111.97465410000,33.06840870000,"2","172129","0",VERT,QUAD,"21"
-111.97465480000,33.06840860000,"2","172129","0",VERT,QUAD,"21"
-111.97465600000,33.06840830000,"2","172130","0",VERT,QUAD,"21"
-111.97465700000,33.06840830000,"2","172130","0",VERT,QUAD,"21"
-111.97465800000,33.06840830000,"2","172130","0",VERT,QUAD,"21"
-111.97465900000,33.06840830000,"2","172130","0",VERT,QUAD,"21"
-111.97466000000,33.06840830000,"2","172130","0",VERT,QUAD,"20"
-111.97466100000,33.06840830000,"2","172130","0",VERT,QUAD,"20"
-111.97466200000,33.06840830000,"2","172130","0",VERT,QUAD,"20"
-111.97466300000,33.06840830000,"2","172130","0",VERT,QUAD,"20"
-111.97466400000,33.06840830000,"2","172130","0",VERT,QUAD,"20"
-111.97466500000,33.06840830000,"2","172130","0",VERT,QUAD,"20"
-111.97466600000,33.06840830000,"2","172130","0",VERT,QUAD,"20"
-111.97466700000,33.06840830000,"2","172130","0",VERT,QUAD,"20"
-111.97466800000,33.06840830000,"2","172130","0",VERT,QUAD,"20"
-111.97466920000,33.06840830000,"2","172131","0",VERT,QUAD,"20"
-111.97467010000,33.06840830000,"2","172131","0",VERT,QUAD,"20"
-111.97467100000,33.06840830000,"2","172131","0",VERT,QUAD,"21"
-111.97467190000,33.06840830000,"2","172131","0",VERT,QUAD,"20"
-111.97467280000,33.06840830000,"2","172131","0",VERT,QUAD,"20"
-111.97467370000,33.06840830000,"2","172131","0",VERT,QUAD,"21"
-111.97467460000,33.06840830000,"2","172131","0",VERT,QUAD,"20"
-111.97467550000,33.06840830000,"2","172131","0",VERT,QUAD,"20"
-111.97467640000,33.06840830000,"2","172131","0",VERT,QUAD,"20"
-111.97467730000,33.06840830000,"2","172131","0",VERT,QUAD,"20"
-111.97467820000,33.06840830000,"2","172131","0",VERT,QUAD,"20"
-111.97467910000,33.06840830000,"2","172131","0",VERT,QUAD,"20"
-111.97468000000,33.06840830000,"2","172131","0",VERT,QUAD,"20"
-111.97468090000,33.06840830000,"2","172131","0",VERT,QUAD,"20"
-111.97468260000,33.06840830000,"2","172132","0",VERT,QUAD,"20"
-111.97468360000,33.06840830000,"2","172132","0",VERT,QUAD,"20"
-111.97468460000,33.06840830000,"2","172132","0",VERT,QUAD,"20"
-111.97468560000,33.06840830000,"2","172132","0",VERT,QUAD,"19"
-111.97468660000,33.06840830000,"2","172132","0",VERT,QUAD,"19"
-111.97468760000,33.06840830000,"2","172132","0",VERT,QUAD,"20"
-111.97468860000,33.06840830000,"2","172132","0",VERT,QUAD,"20"
-111.97468960000,33.06840830000,"2","172132","0",VERT,QUAD,"20"
-111.97469060000,33.06840830000,"2","172132","0",VERT,QUAD,"20"
-111.97469160000,33.06840830000,"2","172132","0",VERT,QUAD,"20"
-111.97469260000,33.06840830000,"2","172132","0",VERT,QUAD,"20"
-111.97469360000,33.06840830000,"2","172132","0",VERT,QUAD,"20"
-111.97469460000,33.06840830000,"2","172132","0",VERT,QUAD,"20"
-111.97469520000,33.06840830000,"2","172133","0",VERT,QUAD,"20"
-111.97469540000,33.06840830000,"2","172133","0",VERT,QUAD,"19"
-111.97469560000,33.06840830000,"2","172133","0",VERT,QUAD,"20"
-111.97469580000,33.06840830000,"2","172133","0",VERT,QUAD,"20"
-111.97469600000,33.06840830000,"2","172133","0",VERT,QUAD,"20"
-111.97469620000,33.06840830000,"2","172133","0",VERT,QUAD,"20"
-111.97469640000,33.06840830000,"2","172133","0",VERT,QUAD,"20"
-111.97469660000,33.06840830000,"2","172133","0",VERT,QUAD,"20"
-111.97469680000,33.06840830000,"2","172133","0",VERT,QUAD,"20"
-111.97469700000,33.06840830000,"2","172133","0",VERT,QUAD,"20"
-111.97469720000,33.06840830000,"2","172133","0",VERT,QUAD,"21"
-111.97469740000,33.06840830000,"2","172133","0",VERT,QUAD,"20"
-111.97469760000,33.06840830000,"2","172133","0",VERT,QUAD,"21"
-111.97469780000,33.06840830000,"2","172133","0",VERT,QUAD,"20"
-111.97469900000,33.06840820000,"2","172134","0",VERT,QUAD,"21"
-111.97469970000,33.06840810000,"2","172134","0",VERT,QUAD,"20"
-111.97470040000,33.06840800000,"2","172134","0",VERT,QUAD,"20"
-111.97470110000,33.06840790000,"2","172134","0",VERT,QUAD,"20"
-111.97470180000,33.06840780000,"2","172134","0",VERT,QUAD,"21"
-111.97470250000,33.06840770000,"2","172134","0",VERT,QUAD,"21"
-111.97470320000,33.06840760000,"2","172134","0",VERT,QUAD,"21"
-111.97470390000,33.06840750000,"2","172134","0",VERT,QUAD,"20"
-111.97470460000,33.06840740000,"2","172134","0",VERT,QUAD,"21"
-111.97470530000,33.06840730000,"2","172134","0",VERT,QUAD,"21"
-111.97470600000,33.06840720000,"2","172134","0",VERT,QUAD,"22"
-111.97470670000,33.06840710000,"2","172134","0",VERT,QUAD,"21"
-111.97470740000,33.06840700000,"2","172134","0",VERT,QUAD,"22"
-111.97470810000,33.06840690000,"2","172134","0",VERT,QUAD,"22"
-111.97470920000,33.06840650000,"2","172135","0",VERT,QUAD,"22"
-111.97471010000,33.06840640000,"2","172135","0",VERT,QUAD,"22"
-111.97471100000,33.06840630000,"2","172135","0",VERT,QUAD,"22"
-111.97471190000,33.06840620000,"2","172135","0",VERT,QUAD,"22"
-111.97471280000,33.06840610000,"2","172135","0",VERT,QUAD,"22"
-111.97471370000,33.06840600000,"2","172135","0",VERT,QUAD,"22"
-111.97471460000,33.06840590000,"2","172135","0",VERT,QUAD,"22"
-111.97471550000,33.06840580000,"2","172135","0",VERT,QUAD,"21"
-111.97471640000,33.06840570000,"2","172135","0",VERT,QUAD,"23"
-111.97471730000,33.06840560000,"2","172135","0",VERT,QUAD,"23"
-111.97471820000,33.06840550000,"2","172135","0",VERT,QUAD,"23"
-111.97471910000,33.06840540000,"2","172135","0",VERT,QUAD,"23"
-111.97472000000,33.06840530000,"2","172135","0",VERT,QUAD,"23"
-111.97472070000,33.06840500000,"2","172136","0",VERT,QUAD,"23"
-111.97472140000,33.06840500000,"2","172136","0",VERT,QUAD,"22"
-111.97472210000,33.06840500000,"2","172136","0",VERT,QUAD,"22"
-111.97472280000,33.06840500000,"2","172136","0",VERT,QUAD,"23"
-111.97472350000,33.06840500000,"2","172136","0",VERT,QUAD,"23"
-111.97472420000,33.06840500000,"2","172136","0",VERT,QUAD,"23"
-111.97472490000,33.06840500000,"2","172136","0",VERT,QUAD,"22"
-111.97472560000,33.06840500000,"2","172136","0",VERT,QUAD,"23"
-111.97472630000,33.06840500000,"2","172136","0",VERT,QUAD,"23"
-111.97472700000,33.06840500000,"2","172136","0",VERT,QUAD,"23"
-111.97472770000,33.06840500000,"2","172136","0",VERT,QUAD,"23"
-111.97472840000,33.06840500000,"2","172136","0",VERT,QUAD,"23"
-111.97472910000,33.06840500000,"2","172136","0",VERT,QUAD,"24"
-111.97472980000,33.06840500000,"2","172136","0",VERT,QUAD,"24"
-111.97473080000,33.06840490000,"2","172137","0",VERT,QUAD,"23"
-111.97473160000,33.06840480000,"2","172137","0",VERT,QUAD,"24"
-111.97473240000,33.06840470000,"2","172137","0",VERT,QUAD,"24"
-111.97473320000,33.06840460000,"2","172137","0",VERT,QUAD,"24"
-111.97473400000,33.06840450000,"2","172137","0",VERT,QUAD,"24"
-111.97473480000,33.06840440000,"2","172137","0",VERT,QUAD,"25"
-111.97473560000,33.06840430000,"2","172137","0",VERT,QUAD,"25"
-111.97473640000,33.06840420000,"2","172137","0",VERT,QUAD,"24"
-111.97473720000,33.06840410000,"2","172137","0",VERT,QUAD,"24"
-111.97473800000,33.06840400000,"2","172137","0",VERT,QUAD,"25"
-111.97473880000,33.06840390000,"2","172137","0",VERT,QUAD,"25"
-111.97473960000,33.06840380000,"2","172137","0",VERT,QUAD,"25"
-111.97474040000,33.06840370000,"2","172137","0",VERT,QUAD,"24"
-111.97474190000,33.06840320000,"2","172138","0",VERT,QUAD,"24"
-111.97474220000,33.06840310000,"2","172138","0",VERT,QUAD,"24"
-111.97474250000,33.06840300000,"2","172138","0",VERT,QUAD,"25"
-111.97474280000,33.06840290000,"2","172138","0",VERT,QUAD,"24"
-111.97474310000,33.06840280000,"2","172138","0",VERT,QUAD,"25"
-111.97474340000,33.06840270000,"2","172138","0",VERT,QUAD,"25"
-111.97474370000,33.06840260000,"2","172138","0",VERT,QUAD,"25"
-111.97474400000,33.06840250000,"2","172138","0",VERT,QUAD,"24"
-111.97474430000,33.06840240000,"2","172138","0",VERT,QUAD,"24"
-111.97474460000,33.06840230000,"2","172138","0",VERT,QUAD,"25"
-111.97474490000,33.06840220000,"2","172138","0",VERT,QUAD,"25"
-111.97474520000,33.06840210000,"2","172138","0",VERT,QUAD,"24"
-111.97474550000,33.06840200000,"2","172138","0",VERT,QUAD,"24"
-111.97474580000,33.06840190000,"2","172138","0",VERT,QUAD,"24"
-111.97474680000,33.06840160000,"2","172139","0",VERT,QUAD,"24"
-111.97474700000,33.06840160000,"2","172139","0",VERT,QUAD,"24"
-111.97474720000,33.06840160000,"2","172139","0",VERT,QUAD,"23"
-111.97474740000,33.06840160000,"2","172139","0",VERT,QUAD,"23"
-111.97474760000,33.06840160000,"2","172139","0",VERT,QUAD,"22"
-111.97474780000,33.06840160000,"2","172139","0",VERT,QUAD,"22"
-111.97474800000,33.06840160000,"2","172139","0",VERT,QUAD,"22"
-111.97474820000,33.06840160000,"2","172139","0",VERT,QUAD,"21"
-111.97474840000,33.06840160000,"2","172139","0",VERT,QUAD,"21"
-111.97474860000,33.06840160000,"2","172139","0",VERT,QUAD,"21"
-111.97474880000,33.06840160000,"2","172139","0",VERT,QUAD,"21"
-111.97474900000,33.06840160000,"2","172139","0",VERT,QUAD,"21"
-111.97474920000,33.06840160000,"2","172139","0",VERT,QUAD,"20"
-111.97474940000,33.06840160000,"2","172139","0",VERT,QUAD,"20"
-111.97475000000,33.06840160000,"2","172140","0",VERT,QUAD,"20"
-111.97475000000,33.06840160000,"2","172140","0",VERT,QUAD,"20"
-111.97475000000,33.06840160000,"2","172140","0",VERT,QUAD,"20"
-111.97475000000,33.06840160000,"2","172140","0",VERT,QUAD,"20"
-111.97475000000,33.06840160000,"2","172140","0",VERT,QUAD,"20"
-111.97475000000,33.06840160000,"2","172140","0",VERT,QUAD,"20"
-111.97475000000,33.06840160000,"2","172140","0",VERT,QUAD,"20"
-111.97475000000,33.06840160000,"2","172140","0",VERT,QUAD,"19"
-111.97475000000,33.06840160000,"2","172140","0",VERT,QUAD,"19"
-111.97475000000,33.06840160000,"2","172140","0",VERT,QUAD,"19"
-111.97475000000,33.06840160000,"2","172140","0",VERT,QUAD,"19"
-111.97475000000,33.06840160000,"2","172140","0",VERT,QUAD,"19"
-111.97475000000,33.06840160000,"2","172140","0",VERT,QUAD,"19"
-111.97475000000,33.06840160000,"2","172140","0",VERT,QUAD,"18"
-111.97475000000,33.06840170000,"2","172141","0",VERT,QUAD,"18"
-111.97475000000,33.06840180000,"2","172141","0",VERT,QUAD,"18"
-111.97475000000,33.06840190000,"2","172141","0",VERT,QUAD,"18"
-111.97475000000,33.06840200000,"2","172141","0",VERT,QUAD,"18"
-111.97475000000,33.06840210000,"2","172141","0",VERT,QUAD,"18"
-111.97475000000,33.06840220000,"2","172141","0",VERT,QUAD,"18"
-111.97475000000,33.06840230000,"2","172141","0",VERT,QUAD,"18"
-111.97475000000,33.06840240000,"2","172141","0",VERT,QUAD,"17"
-111.97475000000,33.06840250000,"2","172141","0",VERT,QUAD,"17"
-111.97475000000,33.06840260000,"2","172141","0",VERT,QUAD,"18"
-111.97475000000,33.06840270000,"2","172141","0",VERT,QUAD,"17"
-111.97475000000,33.06840280000,"2","172141","0",VERT,QUAD,"18"
-111.97475000000,33.06840290000,"2","172141","0",VERT,QUAD,"18"
-111.97475010000,33.06840320000,"2","172142","0",VERT,QUAD,"18"
-111.97475020000,33.06840310000,"2","172142","0",VERT,QUAD,"18"
-111.97475030000,33.06840300000,"2","172142","0",VERT,QUAD,"18"
-111.97475040000,33.06840290000,"2","172142","0",VERT,QUAD,"18"
-111.97475050000,33.06840280000,"2","172142","0",VERT,QUAD,"18"
-111.97475060000,33.06840270000,"2","172142","0",VERT,QUAD,"18"
-111.97475070000,33.06840260000,"2","172142","0",VERT,QUAD,"18"
-111.97475080000,33.06840250000,"2","172142","0",VERT,QUAD,"18"
-111.97475090000,33.06840240000,"2","172142","0",VERT,QUAD,"19"
-111.97475100000,33.06840230000,"2","172142","0",VERT,QUAD,"19"
-111.97475110000,33.06840220000,"2","172142","0",VERT,QUAD,"18"
-111.97475120000,33.06840210000,"2","172142","0",VERT,QUAD,"19"
-111.97475130000,33.06840200000,"2","172142","0",VERT,QUAD,"19"
-111.97475170000,33.06840160000,"2","172143","0",VERT,QUAD,"19"
-111.97475180000,33.06840160000,"2","172143","0",VERT,QUAD,"18"
-111.97475190000,33.06840160000,"2","172143","0",VERT,QUAD,"18"
-111.97475200000,33.06840160000,"2","172143","0",VERT,QUAD,"19"
-111.97475210000,33.06840160000,"2","172143","0",VERT,QUAD,"19"
-111.97475220000,33.06840160000,"2","172143","0",VERT,QUAD,"19"
-111.97475230000,33.06840160000,"2","172143","0",VERT,QUAD,"19"
-111.97475240000,33.06840160000,"2","172143","0",VERT,QUAD,"19"
-111.97475250000,33.06840160000,"2","172143","0",VERT,QUAD,"19"
-111.97475260000,33.06840160000,"2","172143","0",VERT,QUAD,"19"
-111.97475270000,33.06840160000,"2","172143","0",VERT,QUAD,"19"
-111.97475280000,33.06840160000,"2","172143","0",VERT,QUAD,"18"
-111.97475290000,33.06840160000,"2","172143","0",VERT,QUAD,"19"
-111.97475300000,33.06840160000,"2","172143","0",VERT,QUAD,"18"
-111.97475370000,33.06840130000,"2","172144","0",VERT,QUAD,"20"
-111.97475410000,33.06840100000,"2","172144","0",VERT,QUAD,"20"
-111.97475450000,33.06840070000,"2","172144","0",VERT,QUAD,"20"
-111.97475490000,33.06840040000,"2","172144","0",VERT,QUAD,"20"
-111.97475530000,33.06840010000,"2","172144","0",VERT,QUAD,"21"
-111.97475570000,33.06839980000,"2","172144","0",VERT,QUAD,"21"
-111.97475610000,33.06839950000,"2","172144","0",VERT,QUAD,"20"
-111.97475650000,33.06839920000,"2","172144","0",VERT,QUAD,"20"
-111.97475690000,33.06839890000,"2","172144","0",VERT,QUAD,"20"
-111.97475730000,33.06839860000,"2","172144","0",VERT,QUAD,"21"
-111.97475770000,33.06839830000,"2","172144","0",VERT,QUAD,"20"
-111.97475810000,33.06839800000,"2","172144","0",VERT,QUAD,"21"
-111.97475850000,33.06839770000,"2","172144","0",VERT,QUAD,"21"
-111.97475890000,33.06839740000,"2","172144","0",VERT,QUAD,"21"
-111.97476100000,33.06839650000,"2","172145","0",VERT,QUAD,"21"
-111.97476200000,33.06839640000,"2","172145","0",VERT,QUAD,"22"
-111.97476300000,33.06839630000,"2","172145","0",VERT,QUAD,"22"
-111.97476400000,33.06839620000,"2","172145","0",VERT,QUAD,"21"
-111.97476500000,33.06839610000,"2","172145","0",VERT,QUAD,"21"
-111.97476600000,33.06839600000,"2","172145","0",VERT,QUAD,"21"
-111.97476700000,33.06839590000,"2","172145","0",VERT,QUAD,"22"
-111.97476800000,33.06839580000,"2","172145","0",VERT,QUAD,"22"
-111.97476900000,33.06839570000,"2","172145","0",VERT,QUAD,"22"
-111.97477000000,33.06839560000,"2","172145","0",VERT,QUAD,"23"
-111.97477100000,33.06839550000,"2","172145","0",VERT,QUAD,"23"
-111.97477200000,33.06839540000,"2","172145","0",VERT,QUAD,"23"
-111.97477300000,33.06839530000,"2","172145","0",VERT,QUAD,"23"
-111.97477400000,33.06839500000,"2","172146","0",VERT,QUAD,"24"
-111.97477470000,33.06839500000,"2","172146","0",VERT,QUAD,"24"
-111.97477540000,33.06839500000,"2","172146","0",VERT,QUAD,"24"
-111.97477610000,33.06839500000,"2","172146","0",VERT,QUAD,"24"
-111.97477680000,33.06839500000,"2","172146","0",VERT,QUAD,"24"
-111.97477750000,33.06839500000,"2","172146","0",VERT,QUAD,"24"
-111.97477820000,33.06839500000,"2","172146","0",VERT,QUAD,"23"
-111.97477890000,33.06839500000,"2","172146","0",VERT,QUAD,"23"
-111.97477960000,33.06839500000,"2","172146","0",VERT,QUAD,"22"
-111.97478030000,33.06839500000,"2","172146","0",VERT,QUAD,"23"
-111.97478100000,33.06839500000,"2","172146","0",VERT,QUAD,"23"
-111.97478170000,33.06839500000,"2","172146","0",VERT,QUAD,"23"
-111.97478240000,33.06839500000,"2","172146","0",VERT,QUAD,"23"
-111.97478310000,33.06839500000,"2","172146","0",VERT,QUAD,"22"
-111.97478400000,33.06839510000,"2","172147","0",VERT,QUAD,"22"
-111.97478470000,33.06839520000,"2","172147","0",VERT,QUAD,"21"
-111.97478540000,33.06839530000,"2","172147","0",VERT,QUAD,"21"
-111.97478610000,33.06839540000,"2","172147","0",VERT,QUAD,"22"
-111.97478680000,33.06839550000,"2","172147","0",VERT,QUAD,"21"
-111.97478750000,33.06839560000,"2","172147","0",VERT,QUAD,"21"
-111.97478820000,33.06839570000,"2","172147","0",VERT,QUAD,"22"
-111.97478890000,33.06839580000,"2","172147","0",VERT,QUAD,"22"
-111.97478960000,33.06839590000,"2","172147","0",VERT,QUAD,"22"
-111.97479030000,33.06839600000,"2","172147","0",VERT,QUAD,"21"
-111.97479100000,33.06839610000,"2","172147","0",VERT,QUAD,"22"
-111.97479170000,33.06839620000,"2","172147","0",VERT,QUAD,"21"
-111.97479240000,33.06839630000,"2","172147","0",VERT,QUAD,"21"
-111.97479310000,33.06839640000,"2","172147","0",VERT,QUAD,"21"
-111.97479400000,33.06839680000,"2","172148","0",VERT,QUAD,"21"
-111.97479470000,33.06839700000,"2","172148","0",VERT,QUAD,"21"
-111.97479540000,33.06839720000,"2","172148","0",VERT,QUAD,"21"
-111.97479610000,33.06839740000,"2","172148","0",VERT,QUAD,"21"
-111.97479680000,33.06839760000,"2","172148","0",VERT,QUAD,"21"
-111.97479750000,33.06839780000,"2","172148","0",VERT,QUAD,"20"
-111.97479820000,33.06839800000,"2","172148","0",VERT,QUAD,"21"
-111.97479890000,33.06839820000,"2","172148","0",VERT,QUAD,"21"
-111.97479960000,33.06839840000,"2","172148","0",VERT,QUAD,"20"
-111.97480030000,33.06839860000,"2","172148","0",VERT,QUAD,"21"
-111.97480100000,33.06839880000,"2","172148","0",VERT,QUAD,"20"
-111.97480170000,33.06839900000,"2","172148","0",VERT,QUAD,"20"
-111.97480240000,33.06839920000,"2","172148","0",VERT,QUAD,"20"
-111.97480360000,33.06840040000,"2","172149","0",VERT,QUAD,"20"
-111.97480390000,33.06840080000,"2","172149","0",VERT,QUAD,"20"
-111.97480420000,33.06840120000,"2","172149","0",VERT,QUAD,"20"
-111.97480450000,33.06840160000,"2","172149","0",VERT,QUAD,"20"
-111.97480480000,33.06840200000,"2","172149","0",VERT,QUAD,"20"
-111.97480510000,33.06840240000,"2","172149","0",VERT,QUAD,"20"
-111.97480540000,33.06840280000,"2","172149","0",VERT,QUAD,"20"
-111.97480570000,33.06840320000,"2","172149","0",VERT,QUAD,"19"
-111.97480600000,33.06840360000,"2","172149","0",VERT,QUAD,"19"
-111.97480630000,33.06840400000,"2","172149","0",VERT,QUAD,"19"
-111.97480660000,33.06840440000,"2","172149","0",VERT,QUAD,"17"
-111.97480690000,33.06840480000,"2","172149","0",VERT,QUAD,"18"
-111.97480720000,33.06840520000,"2","172149","0",VERT,QUAD,"18"
-111.97480750000,33.06840560000,"2","172149","0",VERT,QUAD,"18"
-111.97480880000,33.06840690000,"2","172150","0",VERT,QUAD,"19"
-111.97480930000,33.06840720000,"2","172150","0",VERT,QUAD,"19"
-111.97480980000,33.06840750000,"2","172150","0",VERT,QUAD,"19"
-111.97481030000,33.06840780000,"2","172150","0",VERT,QUAD,"17"
-111.97481080000,33.06840810000,"2","172150","0",VERT,QUAD,"17"
-111.97481130000,33.06840840000,"2","172150","0",VERT,QUAD,"17"
-111.97481180000,33.06840870000,"2","172150","0",VERT,QUAD,"17"
-111.97481230000,33.06840900000,"2","172150","0",VERT,QUAD,"17"
-111.97481280000,33.06840930000,"2","172150","0",VERT,QUAD,"18"
-111.97481330000,33.06840960000,"2","172150","0",VERT,QUAD,"18"
-111.97481380000,33.06840990000,"2","172150","0",VERT,QUAD,"18"
-111.97481430000,33.06841020000,"2","172150","0",VERT,QUAD,"17"
-111.97481480000,33.06841050000,"2","172150","0",VERT,QUAD,"17"
-111.97481530000,33.06841080000,"2","172150","0",VERT,QUAD,"17"
-111.97481680000,33.06841220000,"2","172151","0",VERT,QUAD,"17"
-111.97481700000,33.06841280000,"2","172151","0",VERT,QUAD,"16"
-111.97481720000,33.06841340000,"2","172151","0",VERT,QUAD,"17"
-111.97481740000,33.06841400000,"2","172151","0",VERT,QUAD,"16"
-111.97481760000,33.06841460000,"2","172151","0",VERT,QUAD,"17"
-111.97481780000,33.06841520000,"2","172151","0",VERT,QUAD,"17"
-111.97481800000,33.06841580000,"2","172151","0",VERT,QUAD,"17"
-111.97481820000,33.06841640000,"2","172151","0",VERT,QUAD,"17"
-111.97481840000,33.06841700000,"2","172151","0",VERT,QUAD,"17"
-111.97481860000,33.06841760000,"2","172151","0",VERT,QUAD,"16"
-111.97481880000,33.06841820000,"2","172151","0",VERT,QUAD,"16"
-111.97481900000,33.06841880000,"2","172151","0",VERT,QUAD,"16"
-111.97481920000,33.06841940000,"2","172151","0",VERT,QUAD,"16"
-111.97481990000,33.06842040000,"2","172152","0",VERT,QUAD,"16"
-111.97481980000,33.06842080000,"2","172152","0",VERT,QUAD,"16"
-111.97481970000,33.06842120000,"2","172152","0",VERT,QUAD,"17"
-111.97481960000,33.06842160000,"2","172152","0",VERT,QUAD,"16"
-111.97481950000,33.06842200000,"2","172152","0",VERT,QUAD,"16"
-111.97481940000,33.06842240000,"2","172152","0",VERT,QUAD,"17"
-111.97481930000,33.06842280000,"2","172152","0",VERT,QUAD,"16"
-111.97481920000,33.06842320000,"2","172152","0",VERT,QUAD,"16"
-111.97481910000,33.06842360000,"2","172152","0",VERT,QUAD,"16"
-111.97481900000,33.06842400000,"2","172152","0",VERT,QUAD,"16"
-111.97481890000,33.06842440000,"2","172152","0",VERT,QUAD,"17"
-111.97481880000,33.06842480000,"2","172152","0",VERT,QUAD,"17"
-111.97481870000,33.06842520000,"2","172152","0",VERT,QUAD,"16"
-111.97481860000,33.06842560000,"2","172152","0",VERT,QUAD,"17"
-111.97481850000,33.06842710000,"2","172153","0",VERT,QUAD,"17"
-111.97481870000,33.06842760000,"2","172153","0",VERT,QUAD,"17"
-111.97481890000,33.06842810000,"2","172153","0",VERT,QUAD,"16"
-111.97481910000,33.06842860000,"2","172153","0",VERT,QUAD,"16"
-111.97481930000,33.06842910000,"2","172153","0",VERT,QUAD,"16"
-111.97481950000,33.06842960000,"2","172153","0",VERT,QUAD,"16"
-111.97481970000,33.06843010000,"2","172153","0",VERT,QUAD,"16"
-111.97481990000,33.06843060000,"2","172153","0",VERT,QUAD,"15"
-111.97482010000,33.06843110000,"2","172153","0",VERT,QUAD,"16"
-111.97482030000,33.06843160000,"2","172153","0",VERT,QUAD,"16"
-111.97482050000,33.06843210000,"2","172153","0",VERT,QUAD,"16"
-111.97482070000,33.06843260000,"2","172153","0",VERT,QUAD,"16"
-111.97482090000,33.06843310000,"2","172153","0",VERT,QUAD,"16"
-111.97482170000,33.06843400000,"2","172154","0",VERT,QUAD,"16"
-111.97482180000,33.06843470000,"2","172154","0",VERT,QUAD,"16"
-111.97482190000,33.06843540000,"2","172154","0",VERT,QUAD,"16"
-111.97482200000,33.06843610000,"2","172154","0",VERT,QUAD,"16"
-111.97482210000,33.06843680000,"2","172154","0",VERT,QUAD,"16"
-111.97482220000,33.06843750000,"2","172154","0",VERT,QUAD,"16"
-111.97482230000,33.06843820000,"2","172154","0",VERT,QUAD,"16"
-111.97482240000,33.06843890000,"2","172154","0",VERT,QUAD,"17"
-111.97482250000,33.06843960000,"2","172154","0",VERT,QUAD,"17"
-111.97482260000,33.06844030000,"2","172154","0",VERT,QUAD,"17"
-111.97482270000,33.06844100000,"2","172154","0",VERT,QUAD,"17"
-111.97482280000,33.06844170000,"2","172154","0",VERT,QUAD,"18"
-111.97482290000,33.06844240000,"2","172154","0",VERT,QUAD,"19"
-111.97482300000,33.06844310000,"2","172154","0",VERT,QUAD,"19"
-111.97482330000,33.06844370000,"2","172155","0",VERT,QUAD,"18"
-111.97482330000,33.06844410000,"2","172155","0",VERT,QUAD,"19"
-111.97482330000,33.06844450000,"2","172155","0",VERT,QUAD,"18"
-111.97482330000,33.06844490000,"2","172155","0",VERT,QUAD,"18"
-111.97482330000,33.06844530000,"2","172155","0",VERT,QUAD,"18"
-111.97482330000,33.06844570000,"2","172155","0",VERT,QUAD,"18"
-111.97482330000,33.06844610000,"2","172155","0",VERT,QUAD,"18"
